code	url	creator	created_t	created_datetime	last_modified_t	last_modified_datetime	product_name	generic_name	quantity	packaging	packaging_tags	brands	brands_tags	categories	categories_tags	categories_fr	origins	origins_tags	manufacturing_places	manufacturing_places_tags	labels	labels_tags	labels_fr	emb_codes	emb_codes_tags	first_packaging_code_geo	cities	cities_tags	purchase_places	stores	countries	countries_tags	countries_fr	ingredients_text	allergens	allergens_fr	traces	traces_tags	traces_fr	serving_size	serving_quantity	no_nutriments	additives_n	additives	additives_tags	additives_fr	ingredients_from_palm_oil_n	ingredients_from_palm_oil	ingredients_from_palm_oil_tags	ingredients_that_may_be_from_palm_oil_n	ingredients_that_may_be_from_palm_oil	ingredients_that_may_be_from_palm_oil_tags	nutriscore_score	nutriscore_grade	nova_group	pnns_groups_1	pnns_groups_2	states	states_tags	states_fr	brand_owner	main_category	main_category_fr	image_url	image_small_url	image_ingredients_url	image_ingredients_small_url	image_nutrition_url	image_nutrition_small_url	energy-kj_100g	energy-kcal_100g	energy_100g	energy-from-fat_100g	fat_100g	saturated-fat_100g	butyric-acid_100g	caproic-acid_100g	caprylic-acid_100g	capric-acid_100g	lauric-acid_100g	myristic-acid_100g	palmitic-acid_100g	stearic-acid_100g	arachidic-acid_100g	behenic-acid_100g	lignoceric-acid_100g	cerotic-acid_100g	montanic-acid_100g	melissic-acid_100g	monounsaturated-fat_100g	polyunsaturated-fat_100g	omega-3-fat_100g	alpha-linolenic-acid_100g	eicosapentaenoic-acid_100g	docosahexaenoic-acid_100g	omega-6-fat_100g	linoleic-acid_100g	arachidonic-acid_100g	gamma-linolenic-acid_100g	dihomo-gamma-linolenic-acid_100g	omega-9-fat_100g	oleic-acid_100g	elaidic-acid_100g	gondoic-acid_100g	mead-acid_100g	erucic-acid_100g	nervonic-acid_100g	trans-fat_100g	cholesterol_100g	carbohydrates_100g	sugars_100g	sucrose_100g	glucose_100g	fructose_100g	lactose_100g	maltose_100g	maltodextrins_100g	starch_100g	polyols_100g	fiber_100g	soluble-fiber_100g	insoluble-fiber_100g	proteins_100g	casein_100g	serum-proteins_100g	nucleotides_100g	salt_100g	sodium_100g	alcohol_100g	vitamin-a_100g	beta-carotene_100g	vitamin-d_100g	vitamin-e_100g	vitamin-k_100g	vitamin-c_100g	vitamin-b1_100g	vitamin-b2_100g	vitamin-pp_100g	vitamin-b6_100g	vitamin-b9_100g	folates_100g	vitamin-b12_100g	biotin_100g	pantothenic-acid_100g	silica_100g	bicarbonate_100g	potassium_100g	chloride_100g	calcium_100g	phosphorus_100g	iron_100g	magnesium_100g	zinc_100g	copper_100g	manganese_100g	fluoride_100g	selenium_100g	chromium_100g	molybdenum_100g	iodine_100g	caffeine_100g	taurine_100g	ph_100g	fruits-vegetables-nuts_100g	fruits-vegetables-nuts-dried_100g	fruits-vegetables-nuts-estimate_100g	collagen-meat-protein-ratio_100g	cocoa_100g	chlorophyl_100g	carbon-footprint_100g	carbon-footprint-from-meat-or-fish_100g	nutrition-score-fr_100g	nutrition-score-uk_100g	glycemic-index_100g	water-hardness_100g	choline_100g	phylloquinone_100g	beta-glucan_100g	inositol_100g	carnitine_100g
000000000445	http://world-fr.openfoodfacts.org/produit/000000000445/the-blanc-de-la-reunion	kiliweb	1580656442	2020-02-02T15:14:02Z	1580657216	2020-02-02T15:26:56Z	Thé blanc de la Reunion		4 g																						en:fr	en:france	France																							unknown	unknown	en:to-be-completed, en:nutrition-facts-to-be-completed, en:ingredients-to-be-completed, en:expiration-date-to-be-completed, en:packaging-code-to-be-completed, en:characteristics-to-be-completed, en:categories-to-be-completed, en:brands-to-be-completed, en:packaging-to-be-completed, en:quantity-completed, en:product-name-completed, en:photos-to-be-validated, en:photos-uploaded	en:to-be-completed,en:nutrition-facts-to-be-completed,en:ingredients-to-be-completed,en:expiration-date-to-be-completed,en:packaging-code-to-be-completed,en:characteristics-to-be-completed,en:categories-to-be-completed,en:brands-to-be-completed,en:packaging-to-be-completed,en:quantity-completed,en:product-name-completed,en:photos-to-be-validated,en:photos-uploaded	A compléter,Informations nutritionnelles à compléter,Ingrédients à compléter,Date limite à compléter,Code emballeur à compléter,Caractéristiques à compléter,Catégories à compléter,Marques à compléter,Emballage à compléter,Quantité complétée,Nom du produit complete,Photos à valider,Photos envoyées				https://static.openfoodfacts.org/images/products/000/000/000/445/front_fr.3.400.jpg	https://static.openfoodfacts.org/images/products/000/000/000/445/front_fr.3.200.jpg			https://static.openfoodfacts.org/images/products/000/000/000/445/nutrition_fr.5.400.jpg	https://static.openfoodfacts.org/images/products/000/000/000/445/nutrition_fr.5.200.jpg																																																																																																															
0000000004510	http://world-fr.openfoodfacts.org/produit/0000000004510/salade-shaker-taboule-crous	kiliweb	1518001904	2018-02-07T11:11:44Z	1518001961	2018-02-07T11:12:41Z	Salade shaker taboulé					Crous	crous																		France	en:france	France	Taboulé 76,2%, légumes 12%, huile de colza, sel , menthe, jus de citron, sucre, conservateur : E202, arôme									1		en:e202	E202 - Sorbate de potassium	0			0					4	unknown	unknown	en:to-be-completed, en:nutrition-facts-completed, en:ingredients-completed, en:expiration-date-to-be-completed, en:packaging-code-to-be-completed, en:characteristics-to-be-completed, en:categories-to-be-completed, en:brands-completed, en:packaging-to-be-completed, en:quantity-to-be-completed, en:product-name-completed, en:photos-to-be-validated, en:photos-uploaded	en:to-be-completed,en:nutrition-facts-completed,en:ingredients-completed,en:expiration-date-to-be-completed,en:packaging-code-to-be-completed,en:characteristics-to-be-completed,en:categories-to-be-completed,en:brands-completed,en:packaging-to-be-completed,en:quantity-to-be-completed,en:product-name-completed,en:photos-to-be-validated,en:photos-uploaded	A compléter,Informations nutritionnelles complétées,Ingrédients complétés,Date limite à compléter,Code emballeur à compléter,Caractéristiques à compléter,Catégories à compléter,Marques complétées,Emballage à compléter,Quantité à compléter,Nom du produit complete,Photos à valider,Photos envoyées				https://static.openfoodfacts.org/images/products/000/000/000/4510/front_fr.4.400.jpg	https://static.openfoodfacts.org/images/products/000/000/000/4510/front_fr.4.200.jpg	https://static.openfoodfacts.org/images/products/000/000/000/4510/ingredients_fr.7.400.jpg	https://static.openfoodfacts.org/images/products/000/000/000/4510/ingredients_fr.7.200.jpg				477	477		8.1	0.9																																			5.7	1.4									1.7			3.9				0.31	0.124																																																				
0000000004530	http://world-fr.openfoodfacts.org/produit/0000000004530/banana-chips-sweetened-whole	usda-ndb-import	1489069957	2017-03-09T14:32:37Z	1489069957	2017-03-09T14:32:37Z	Banana Chips Sweetened (Whole)																								United States	en:united-states	États-Unis	Bananas, vegetable oil (coconut oil, corn oil and/or palm oil) sugar, natural banana flavor.						28 g (1 ONZ)	28		0				0			0					4	unknown	unknown	en:to-be-completed, en:nutrition-facts-completed, en:ingredients-completed, en:expiration-date-to-be-completed, en:packaging-code-to-be-completed, en:characteristics-to-be-completed, en:categories-to-be-completed, en:brands-to-be-completed, en:packaging-to-be-completed, en:quantity-to-be-completed, en:product-name-completed, en:photos-to-be-uploaded	en:to-be-completed,en:nutrition-facts-completed,en:ingredients-completed,en:expiration-date-to-be-completed,en:packaging-code-to-be-completed,en:characteristics-to-be-completed,en:categories-to-be-completed,en:brands-to-be-completed,en:packaging-to-be-completed,en:quantity-to-be-completed,en:product-name-completed,en:photos-to-be-uploaded	A compléter,Informations nutritionnelles complétées,Ingrédients complétés,Date limite à compléter,Code emballeur à compléter,Caractéristiques à compléter,Catégories à compléter,Marques à compléter,Emballage à compléter,Quantité à compléter,Nom du produit complete,Photos à envoyer											2243	2243		28.57	28.57																																	0	0.018	64.29	14.29									3.6			3.57				0	0		0					0.0214														0		0.00129																													
0000000004559	http://world-fr.openfoodfacts.org/produit/0000000004559/peanuts-torn-glasser	usda-ndb-import	1489069957	2017-03-09T14:32:37Z	1489069957	2017-03-09T14:32:37Z	Peanuts					Torn & Glasser	torn-glasser																		United States	en:united-states	États-Unis	Peanuts, wheat flour, sugar, rice flour, tapioca starch, salt, leavening (ammonium bicarbonate, baking soda), soy sauce (water, soybeans, wheat, salt), potato starch.						28 g (0.25 cup)	28		0				0			0						unknown	unknown	en:to-be-completed, en:nutrition-facts-completed, en:ingredients-completed, en:expiration-date-to-be-completed, en:packaging-code-to-be-completed, en:characteristics-to-be-completed, en:categories-to-be-completed, en:brands-completed, en:packaging-to-be-completed, en:quantity-to-be-completed, en:product-name-completed, en:photos-to-be-uploaded	en:to-be-completed,en:nutrition-facts-completed,en:ingredients-completed,en:expiration-date-to-be-completed,en:packaging-code-to-be-completed,en:characteristics-to-be-completed,en:categories-to-be-completed,en:brands-completed,en:packaging-to-be-completed,en:quantity-to-be-completed,en:product-name-completed,en:photos-to-be-uploaded	A compléter,Informations nutritionnelles complétées,Ingrédients complétés,Date limite à compléter,Code emballeur à compléter,Caractéristiques à compléter,Catégories à compléter,Marques complétées,Emballage à compléter,Quantité à compléter,Nom du produit complete,Photos à envoyer											1941	1941		17.86	0																																	0	0	60.71	17.86									7.1			17.86				0.635	0.254		0					0														0.071		0.00129																													
0000000004565	http://world-fr.openfoodfacts.org/produit/0000000004565/sandwich-classique-fromage	kiliweb	1539780728	2018-10-17T12:52:08Z	1539780732	2018-10-17T12:52:12Z	Sandwich classique fromage																								France	en:france	France																							unknown	unknown	en:to-be-completed, en:nutrition-facts-to-be-completed, en:ingredients-to-be-completed, en:expiration-date-to-be-completed, en:packaging-code-to-be-completed, en:characteristics-to-be-completed, en:categories-to-be-completed, en:brands-to-be-completed, en:packaging-to-be-completed, en:quantity-to-be-completed, en:product-name-completed, en:photos-to-be-validated, en:photos-uploaded	en:to-be-completed,en:nutrition-facts-to-be-completed,en:ingredients-to-be-completed,en:expiration-date-to-be-completed,en:packaging-code-to-be-completed,en:characteristics-to-be-completed,en:categories-to-be-completed,en:brands-to-be-completed,en:packaging-to-be-completed,en:quantity-to-be-completed,en:product-name-completed,en:photos-to-be-validated,en:photos-uploaded	A compléter,Informations nutritionnelles à compléter,Ingrédients à compléter,Date limite à compléter,Code emballeur à compléter,Caractéristiques à compléter,Catégories à compléter,Marques à compléter,Emballage à compléter,Quantité à compléter,Nom du produit complete,Photos à valider,Photos envoyées				https://static.openfoodfacts.org/images/products/000/000/000/4565/front_fr.4.400.jpg	https://static.openfoodfacts.org/images/products/000/000/000/4565/front_fr.4.200.jpg	https://static.openfoodfacts.org/images/products/000/000/000/4565/ingredients_fr.7.400.jpg	https://static.openfoodfacts.org/images/products/000/000/000/4565/ingredients_fr.7.200.jpg																																																																																																																	
0000000004572	http://world-fr.openfoodfacts.org/produit/0000000004572/pain-epeautre	kiliweb	1535651756	2018-08-30T17:55:56Z	1561463775	2019-06-25T11:56:15Z	Pain epeautre																								France	en:france	France																							unknown	unknown	en:to-be-completed, en:nutrition-facts-completed, en:ingredients-to-be-completed, en:expiration-date-to-be-completed, en:packaging-code-to-be-completed, en:characteristics-to-be-completed, en:categories-to-be-completed, en:brands-to-be-completed, en:packaging-to-be-completed, en:quantity-to-be-completed, en:product-name-completed, en:photos-to-be-validated, en:photos-uploaded	en:to-be-completed,en:nutrition-facts-completed,en:ingredients-to-be-completed,en:expiration-date-to-be-completed,en:packaging-code-to-be-completed,en:characteristics-to-be-completed,en:categories-to-be-completed,en:brands-to-be-completed,en:packaging-to-be-completed,en:quantity-to-be-completed,en:product-name-completed,en:photos-to-be-validated,en:photos-uploaded	A compléter,Informations nutritionnelles complétées,Ingrédients à compléter,Date limite à compléter,Code emballeur à compléter,Caractéristiques à compléter,Catégories à compléter,Marques à compléter,Emballage à compléter,Quantité à compléter,Nom du produit complete,Photos à valider,Photos envoyées				https://static.openfoodfacts.org/images/products/000/000/000/4572/front_fr.4.400.jpg	https://static.openfoodfacts.org/images/products/000/000/000/4572/front_fr.4.200.jpg	https://static.openfoodfacts.org/images/products/000/000/000/4572/ingredients_fr.8.400.jpg	https://static.openfoodfacts.org/images/products/000/000/000/4572/ingredients_fr.8.200.jpg				1163	1163		1.4	0.3																																			53	1.3												12				1.8	0.72																																																				
0000000004732	http://world-fr.openfoodfacts.org/produit/0000000004732/sandiwch-tradition-complet-jambon	kiliweb	1539167626	2018-10-10T10:33:46Z	1539167628	2018-10-10T10:33:48Z	Sandiwch Tradition Complet Jambon																								France	en:france	France																							unknown	unknown	en:to-be-completed, en:nutrition-facts-to-be-completed, en:ingredients-to-be-completed, en:expiration-date-to-be-completed, en:packaging-code-to-be-completed, en:characteristics-to-be-completed, en:categories-to-be-completed, en:brands-to-be-completed, en:packaging-to-be-completed, en:quantity-to-be-completed, en:product-name-completed, en:photos-to-be-validated, en:photos-uploaded	en:to-be-completed,en:nutrition-facts-to-be-completed,en:ingredients-to-be-completed,en:expiration-date-to-be-completed,en:packaging-code-to-be-completed,en:characteristics-to-be-completed,en:categories-to-be-completed,en:brands-to-be-completed,en:packaging-to-be-completed,en:quantity-to-be-completed,en:product-name-completed,en:photos-to-be-validated,en:photos-uploaded	A compléter,Informations nutritionnelles à compléter,Ingrédients à compléter,Date limite à compléter,Code emballeur à compléter,Caractéristiques à compléter,Catégories à compléter,Marques à compléter,Emballage à compléter,Quantité à compléter,Nom du produit complete,Photos à valider,Photos envoyées				https://static.openfoodfacts.org/images/products/000/000/000/4732/front_fr.4.400.jpg	https://static.openfoodfacts.org/images/products/000/000/000/4732/front_fr.4.200.jpg	https://static.openfoodfacts.org/images/products/000/000/000/4732/ingredients_fr.7.400.jpg	https://static.openfoodfacts.org/images/products/000/000/000/4732/ingredients_fr.7.200.jpg																																																																																																																	
0000000004794	http://world-fr.openfoodfacts.org/produit/0000000004794/fromage-blanc-a-la-creme-de-marron-crous	kiliweb	1519037756	2018-02-19T10:55:56Z	1520505873	2018-03-08T10:44:33Z	Fromage blanc à la creme de marron					Crous	crous																		France	en:france	France	FROMAGE BLANC 7.896 MG 73,304, crème de marron vanillée 26,71 % (sucre. pur60 do châtaignes 38%, naturel do vanil!o).	en:milk								0				0			0						unknown	unknown	en:to-be-completed, en:nutrition-facts-completed, en:ingredients-completed, en:expiration-date-to-be-completed, en:packaging-code-to-be-completed, en:characteristics-to-be-completed, en:categories-to-be-completed, en:brands-completed, en:packaging-to-be-completed, en:quantity-to-be-completed, en:product-name-completed, en:photos-validated, en:photos-uploaded	en:to-be-completed,en:nutrition-facts-completed,en:ingredients-completed,en:expiration-date-to-be-completed,en:packaging-code-to-be-completed,en:characteristics-to-be-completed,en:categories-to-be-completed,en:brands-completed,en:packaging-to-be-completed,en:quantity-to-be-completed,en:product-name-completed,en:photos-validated,en:photos-uploaded	A compléter,Informations nutritionnelles complétées,Ingrédients complétés,Date limite à compléter,Code emballeur à compléter,Caractéristiques à compléter,Catégories à compléter,Marques complétées,Emballage à compléter,Quantité à compléter,Nom du produit complete,Photos validées,Photos envoyées				https://static.openfoodfacts.org/images/products/000/000/000/4794/front_fr.15.400.jpg	https://static.openfoodfacts.org/images/products/000/000/000/4794/front_fr.15.200.jpg	https://static.openfoodfacts.org/images/products/000/000/000/4794/ingredients_fr.17.400.jpg	https://static.openfoodfacts.org/images/products/000/000/000/4794/ingredients_fr.17.200.jpg	https://static.openfoodfacts.org/images/products/000/000/000/4794/nutrition_fr.8.400.jpg	https://static.openfoodfacts.org/images/products/000/000/000/4794/nutrition_fr.8.200.jpg		628	628		5.9	3.7																																			18.6	17.4									0.6			5.1				0.34	0.136																																																				
0000000005005	http://world-fr.openfoodfacts.org/produit/0000000005005/abondance	kiliweb	1521663684	2018-03-21T20:21:24Z	1545934272	2018-12-27T18:11:12Z	Abondance							Produits laitiers, Produits fermentés, Produits laitiers fermentés, Fromages, Fromages de France, Abondance	en:dairies,en:fermented-foods,en:fermented-milk-products,en:cheeses,en:french-cheeses,fr:abondance	Produits laitiers,Produits fermentés,Produits laitiers fermentés,Fromages,Fromages de France,Abondance															France	en:france	France																				14	d		Milk and dairy products	Cheese	en:to-be-completed, en:nutrition-facts-completed, en:ingredients-to-be-completed, en:expiration-date-to-be-completed, en:packaging-code-to-be-completed, en:characteristics-to-be-completed, en:categories-completed, en:brands-to-be-completed, en:packaging-to-be-completed, en:quantity-to-be-completed, en:product-name-completed, en:photos-to-be-validated, en:photos-uploaded	en:to-be-completed,en:nutrition-facts-completed,en:ingredients-to-be-completed,en:expiration-date-to-be-completed,en:packaging-code-to-be-completed,en:characteristics-to-be-completed,en:categories-completed,en:brands-to-be-completed,en:packaging-to-be-completed,en:quantity-to-be-completed,en:product-name-completed,en:photos-to-be-validated,en:photos-uploaded	A compléter,Informations nutritionnelles complétées,Ingrédients à compléter,Date limite à compléter,Code emballeur à compléter,Caractéristiques à compléter,Catégories complétées,Marques à compléter,Emballage à compléter,Quantité à compléter,Nom du produit complete,Photos à valider,Photos envoyées		fr:abondance	Abondance	https://static.openfoodfacts.org/images/products/000/000/000/5005/front_fr.4.400.jpg	https://static.openfoodfacts.org/images/products/000/000/000/5005/front_fr.4.200.jpg	https://static.openfoodfacts.org/images/products/000/000/000/5005/ingredients_fr.7.400.jpg	https://static.openfoodfacts.org/images/products/000/000/000/5005/ingredients_fr.7.200.jpg				1661	1661		33	21.6																																			0.1	0.1												25				1.3	0.52																																												14								
0000000005081	http://world-fr.openfoodfacts.org/produit/0000000005081/salade-verte	kiliweb	1520506587	2018-03-08T10:56:27Z	1561463782	2019-06-25T11:56:22Z	Salade verte																								France	en:france	France																							unknown	unknown	en:to-be-completed, en:nutrition-facts-completed, en:ingredients-to-be-completed, en:expiration-date-to-be-completed, en:packaging-code-to-be-completed, en:characteristics-to-be-completed, en:categories-to-be-completed, en:brands-to-be-completed, en:packaging-to-be-completed, en:quantity-to-be-completed, en:product-name-completed, en:photos-to-be-validated, en:photos-uploaded	en:to-be-completed,en:nutrition-facts-completed,en:ingredients-to-be-completed,en:expiration-date-to-be-completed,en:packaging-code-to-be-completed,en:characteristics-to-be-completed,en:categories-to-be-completed,en:brands-to-be-completed,en:packaging-to-be-completed,en:quantity-to-be-completed,en:product-name-completed,en:photos-to-be-validated,en:photos-uploaded	A compléter,Informations nutritionnelles complétées,Ingrédients à compléter,Date limite à compléter,Code emballeur à compléter,Caractéristiques à compléter,Catégories à compléter,Marques à compléter,Emballage à compléter,Quantité à compléter,Nom du produit complete,Photos à valider,Photos envoyées				https://static.openfoodfacts.org/images/products/000/000/000/5081/front_fr.4.400.jpg	https://static.openfoodfacts.org/images/products/000/000/000/5081/front_fr.4.200.jpg	https://static.openfoodfacts.org/images/products/000/000/000/5081/ingredients_fr.8.400.jpg	https://static.openfoodfacts.org/images/products/000/000/000/5081/ingredients_fr.8.200.jpg				67	67		0.3	0.1																																			1	0.7												1.3				18.3	7.32																																																				
